Timestamp,SSID,BSSID,RSSI
2023-12-14 16:25:39,dlink-EAD4,10:BE:F5:23:EA:D4,-72
2023-12-14 16:25:39,CETELI_WIFI,26:A4:3C:D1:00:24,-73
2023-12-14 16:25:39,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-76
2023-12-14 16:25:39,CETELI_P&D,56:A4:3C:D1:AC:68,-77
2023-12-14 16:25:39,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-78
2023-12-14 16:25:39,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-79
2023-12-14 16:25:39,CETELI_WIFI,26:A4:3C:D1:03:C8,-82
2023-12-14 16:25:39,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-82
2023-12-14 16:25:39,CETELI_P&D,56:A4:3C:D1:00:24,-82
2023-12-14 16:25:40,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-82
2023-12-14 16:25:40,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-82
2023-12-14 16:25:40,CETELI_P&D,56:A4:3C:D1:03:C8,-83
2023-12-14 16:25:40,VISITANTE_CETELI,36:A4:3C:D1:00:24,-83
2023-12-14 16:25:40,CETELI_WIFI,26:A4:3C:D1:AC:68,-84
2023-12-14 16:25:40,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-84
2023-12-14 16:25:40,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-84
2023-12-14 16:25:40,CETELI_P&D,02:92:BF:C7:A2:2F,-84
2023-12-14 16:25:40,CETELI_WIFI,F4:92:BF:C7:A2:2F,-85
2023-12-14 16:25:40,eduroam,74:67:F7:14:7A:20,-85
2023-12-14 16:25:40,CETELI_TREINAMENTOS,FE:92:BF:C7:A2:2F,-86
2023-12-14 16:25:40,wifi-zone-ufam-1,74:67:F7:14:7A:21,-86
2023-12-14 16:25:40,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-88
2023-12-14 16:25:40,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-88
2023-12-14 16:25:52,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-66
2023-12-14 16:25:52,CETELI_P&D,56:A4:3C:D1:00:24,-71
2023-12-14 16:25:52,VISITANTE_CETELI,36:A4:3C:D1:00:24,-71
2023-12-14 16:25:52,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-71
2023-12-14 16:25:52,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-73
2023-12-14 16:25:52,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-74
2023-12-14 16:25:52,dlink-EAD4,10:BE:F5:23:EA:D4,-75
2023-12-14 16:25:52,CETELI_WIFI,26:A4:3C:D1:00:24,-76
2023-12-14 16:25:52,CETELI_P&D,56:A4:3C:D1:AC:68,-77
2023-12-14 16:25:52,CETELI_WIFI,26:A4:3C:D1:AC:68,-79
2023-12-14 16:25:52,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-79
2023-12-14 16:25:52,CETELI_WIFI,26:A4:3C:D1:03:C8,-81
2023-12-14 16:25:52,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-81
2023-12-14 16:25:52,CETELI_P&D,56:A4:3C:D1:03:C8,-81
2023-12-14 16:25:52,CETELI_TREINAMENTOS,FE:92:BF:C7:A2:2F,-82
2023-12-14 16:25:52,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-83
2023-12-14 16:25:52,CETELI_WIFI,F4:92:BF:C7:A2:2F,-84
2023-12-14 16:25:52,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-85
2023-12-14 16:25:52,CETELI_P&D,02:92:BF:C7:A2:2F,-85
2023-12-14 16:25:52,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-85
2023-12-14 16:25:52,eduroam,74:67:F7:14:7A:20,-85
2023-12-14 16:25:52,wifi-zone-ufam-1,74:67:F7:14:7A:21,-85
2023-12-14 16:25:52,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-86
2023-12-14 16:25:52,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-88
2023-12-14 16:25:52,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-88
2023-12-14 16:26:05,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-67
2023-12-14 16:26:05,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-67
2023-12-14 16:26:05,VISITANTE_CETELI,36:A4:3C:D1:00:24,-72
2023-12-14 16:26:05,CETELI_P&D,56:A4:3C:D1:00:24,-72
2023-12-14 16:26:05,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-73
2023-12-14 16:26:05,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-74
2023-12-14 16:26:05,CETELI_WIFI,26:A4:3C:D1:AC:68,-77
2023-12-14 16:26:05,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-77
2023-12-14 16:26:05,CETELI_P&D,56:A4:3C:D1:AC:68,-77
2023-12-14 16:26:05,dlink-EAD4,10:BE:F5:23:EA:D4,-77
2023-12-14 16:26:05,TPV,50:D4:F7:2D:16:6C,-78
2023-12-14 16:26:05,CETELI_WIFI,26:A4:3C:D1:00:24,-78
2023-12-14 16:26:05,CETELI_WIFI,26:A4:3C:D1:03:C8,-82
2023-12-14 16:26:05,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-82
2023-12-14 16:26:05,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-83
2023-12-14 16:26:05,CETELI_P&D,56:A4:3C:D1:03:C8,-83
2023-12-14 16:26:05,CETELI_TREINAMENTOS,FE:92:BF:C7:A2:2F,-83
2023-12-14 16:26:05,CETELI_WIFI,F4:92:BF:C7:A2:2F,-84
2023-12-14 16:26:05,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-84
2023-12-14 16:26:05,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-84
2023-12-14 16:26:05,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-85
2023-12-14 16:26:05,wifi-zone-ufam-1,74:67:F7:14:7A:21,-85
2023-12-14 16:26:05,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-87
2023-12-14 16:26:05,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-88
2023-12-14 16:26:05,eduroam,74:67:F7:14:7A:20,-89
2023-12-14 16:26:17,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-66
2023-12-14 16:26:17,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-72
2023-12-14 16:26:18,CETELI_P&D,56:A4:3C:D1:00:24,-73
2023-12-14 16:26:18,dlink-EAD4,10:BE:F5:23:EA:D4,-73
2023-12-14 16:26:18,TPV,50:D4:F7:2D:16:6C,-76
2023-12-14 16:26:18,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-76
2023-12-14 16:26:18,CETELI_WIFI,26:A4:3C:D1:AC:68,-77
2023-12-14 16:26:18,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-77
2023-12-14 16:26:18,CETELI_WIFI,26:A4:3C:D1:00:24,-77
2023-12-14 16:26:18,VISITANTE_CETELI,36:A4:3C:D1:00:24,-77
2023-12-14 16:26:18,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-81
2023-12-14 16:26:18,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-83
2023-12-14 16:26:18,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-83
2023-12-14 16:26:18,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-83
2023-12-14 16:26:18,CETELI_WIFI,26:A4:3C:D1:03:C8,-84
2023-12-14 16:26:18,CETELI_WIFI,F4:92:BF:C7:A2:2F,-84
2023-12-14 16:26:18,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-84
2023-12-14 16:26:18,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-84
2023-12-14 16:26:18,CETELI_P&D,56:A4:3C:D1:03:C8,-85
2023-12-14 16:26:18,CETELI_P&D,56:A4:3C:D1:AC:68,-85
2023-12-14 16:26:18,CETELI_P&D,02:92:BF:C7:A2:2F,-85
2023-12-14 16:26:18,CETELI_TREINAMENTOS,FE:92:BF:C7:A2:2F,-87
2023-12-14 16:26:18,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-87
2023-12-14 16:26:18,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-88
2023-12-14 16:26:18,S80,00:1A:3F:18:18:11,-91
2023-12-14 16:26:30,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-63
2023-12-14 16:26:30,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-70
2023-12-14 16:26:30,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-70
2023-12-14 16:26:30,dlink-EAD4,10:BE:F5:23:EA:D4,-75
2023-12-14 16:26:30,TPV,50:D4:F7:2D:16:6C,-76
2023-12-14 16:26:30,CETELI_WIFI,26:A4:3C:D1:AC:68,-77
2023-12-14 16:26:30,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-77
2023-12-14 16:26:30,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-77
2023-12-14 16:26:30,CETELI_P&D,56:A4:3C:D1:00:24,-77
2023-12-14 16:26:30,CETELI_WIFI,26:A4:3C:D1:03:C8,-78
2023-12-14 16:26:30,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-78
2023-12-14 16:26:30,CETELI_WIFI,26:A4:3C:D1:00:24,-78
2023-12-14 16:26:30,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-79
2023-12-14 16:26:30,CETELI_P&D,56:A4:3C:D1:AC:68,-79
2023-12-14 16:26:30,VISITANTE_CETELI,36:A4:3C:D1:00:24,-79
2023-12-14 16:26:30,CETELI_P&D,56:A4:3C:D1:03:C8,-83
2023-12-14 16:26:30,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-84
2023-12-14 16:26:30,wifi-zone-ufam-1,74:67:F7:14:7A:21,-84
2023-12-14 16:26:30,CETELI_WIFI,F4:92:BF:C7:A2:2F,-85
2023-12-14 16:26:30,CETELI_P&D,02:92:BF:C7:A2:2F,-85
2023-12-14 16:26:30,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-85
2023-12-14 16:26:30,CETELI_TREINAMENTOS,FE:92:BF:C7:A2:2F,-86
2023-12-14 16:26:30,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-86
2023-12-14 16:26:30,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-88
2023-12-14 16:26:43,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-63
2023-12-14 16:26:43,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-70
2023-12-14 16:26:43,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-71
2023-12-14 16:26:43,VISITANTE_CETELI,36:A4:3C:D1:00:24,-73
2023-12-14 16:26:43,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-73
2023-12-14 16:26:43,TPV,50:D4:F7:2D:16:6C,-75
2023-12-14 16:26:43,dlink-EAD4,10:BE:F5:23:EA:D4,-76
2023-12-14 16:26:43,CETELI_P&D,56:A4:3C:D1:00:24,-78
2023-12-14 16:26:43,CETELI_WIFI,26:A4:3C:D1:00:24,-79
2023-12-14 16:26:43,CETELI_WIFI,26:A4:3C:D1:AC:68,-80
2023-12-14 16:26:43,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-80
2023-12-14 16:26:43,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-81
2023-12-14 16:26:43,CETELI_P&D,56:A4:3C:D1:AC:68,-81
2023-12-14 16:26:43,CETELI_P&D,56:A4:3C:D1:03:C8,-83
2023-12-14 16:26:43,CETELI_WIFI,26:A4:3C:D1:03:C8,-84
2023-12-14 16:26:43,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-84
2023-12-14 16:26:43,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-85
2023-12-14 16:26:43,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-85
2023-12-14 16:26:43,CETELI_WIFI,F4:92:BF:C7:A2:2F,-86
2023-12-14 16:26:43,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-86
2023-12-14 16:26:43,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-87
2023-12-14 16:26:56,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-70
2023-12-14 16:26:56,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-71
2023-12-14 16:26:56,CETELI_WIFI,26:A4:3C:D1:00:24,-72
2023-12-14 16:26:56,VISITANTE_CETELI,36:A4:3C:D1:00:24,-72
2023-12-14 16:26:56,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-72
2023-12-14 16:26:56,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-73
2023-12-14 16:26:56,CETELI_P&D,56:A4:3C:D1:00:24,-74
2023-12-14 16:26:56,dlink-EAD4,10:BE:F5:23:EA:D4,-76
2023-12-14 16:26:56,CETELI_P&D,56:A4:3C:D1:03:C8,-78
2023-12-14 16:26:56,CETELI_WIFI,26:A4:3C:D1:03:C8,-79
2023-12-14 16:26:56,CETELI_WIFI,26:A4:3C:D1:AC:68,-80
2023-12-14 16:26:56,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-80
2023-12-14 16:26:56,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-80
2023-12-14 16:26:56,CETELI_P&D,56:A4:3C:D1:AC:68,-80
2023-12-14 16:26:56,TPV,50:D4:F7:2D:16:6C,-80
2023-12-14 16:26:56,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-82
2023-12-14 16:26:56,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-82
2023-12-14 16:26:56,wifi-zone-ufam-1,74:67:F7:14:7A:21,-83
2023-12-14 16:26:56,eduroam,74:67:F7:14:7A:20,-84
2023-12-14 16:26:56,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-85
2023-12-14 16:26:56,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-85
2023-12-14 16:26:56,CETELI_TREINAMENTOS,FE:92:BF:C7:A2:2F,-86
2023-12-14 16:26:56,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-86
2023-12-14 16:26:56,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-86
