Timestamp,SSID,BSSID,RSSI
2023-12-14 16:20:37,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-56
2023-12-14 16:20:37,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-65
2023-12-14 16:20:37,VISITANTE_CETELI,36:A4:3C:D1:00:24,-66
2023-12-14 16:20:37,CETELI_WIFI,26:A4:3C:D1:00:24,-70
2023-12-14 16:20:37,CETELI_P&D,56:A4:3C:D1:00:24,-70
2023-12-14 16:20:37,CETELI_P&D,56:A4:3C:D1:03:C8,-72
2023-12-14 16:20:37,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-72
2023-12-14 16:20:37,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-72
2023-12-14 16:20:37,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-75
2023-12-14 16:20:37,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-75
2023-12-14 16:20:37,CETELI_WIFI,26:A4:3C:D1:03:C8,-78
2023-12-14 16:20:37,CETELI_WIFI,26:A4:3C:D1:AC:68,-83
2023-12-14 16:20:37,CETELI_P&D,56:A4:3C:D1:AC:68,-83
2023-12-14 16:20:37,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-84
2023-12-14 16:20:37,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-84
2023-12-14 16:20:37,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-85
2023-12-14 16:20:37,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-85
2023-12-14 16:20:37,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-87
2023-12-14 16:20:49,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-59
2023-12-14 16:20:49,CETELI_WIFI,26:A4:3C:D1:00:24,-67
2023-12-14 16:20:49,CETELI_P&D,56:A4:3C:D1:00:24,-68
2023-12-14 16:20:49,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-70
2023-12-14 16:20:49,dlink-EAD4,10:BE:F5:23:EA:D4,-70
2023-12-14 16:20:49,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-71
2023-12-14 16:20:49,CETELI_WIFI,26:A4:3C:D1:03:C8,-74
2023-12-14 16:20:49,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-74
2023-12-14 16:20:49,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-74
2023-12-14 16:20:49,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-74
2023-12-14 16:20:49,VISITANTE_CETELI,36:A4:3C:D1:00:24,-76
2023-12-14 16:20:49,CETELI_P&D,56:A4:3C:D1:03:C8,-77
2023-12-14 16:20:49,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-79
2023-12-14 16:20:49,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-79
2023-12-14 16:20:49,CETELI_P&D,56:A4:3C:D1:AC:68,-80
2023-12-14 16:20:49,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-82
2023-12-14 16:20:49,CETELI_WIFI,26:A4:3C:D1:AC:68,-83
2023-12-14 16:20:49,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-85
2023-12-14 16:20:49,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-86
2023-12-14 16:21:02,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-56
2023-12-14 16:21:02,dlink-EAD4,10:BE:F5:23:EA:D4,-59
2023-12-14 16:21:02,CETELI_P&D,56:A4:3C:D1:00:24,-66
2023-12-14 16:21:02,VISITANTE_CETELI,36:A4:3C:D1:00:24,-66
2023-12-14 16:21:02,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-67
2023-12-14 16:21:02,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-71
2023-12-14 16:21:02,CETELI_WIFI,26:A4:3C:D1:00:24,-73
2023-12-14 16:21:02,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-74
2023-12-14 16:21:02,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-75
2023-12-14 16:21:02,CETELI_P&D,56:A4:3C:D1:03:C8,-77
2023-12-14 16:21:02,CETELI_WIFI,26:A4:3C:D1:03:C8,-78
2023-12-14 16:21:02,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-78
2023-12-14 16:21:02,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-79
2023-12-14 16:21:02,CETELI_P&D,56:A4:3C:D1:AC:68,-79
2023-12-14 16:21:02,CETELI_WIFI,26:A4:3C:D1:AC:68,-80
2023-12-14 16:21:02,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-81
2023-12-14 16:21:02,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-85
2023-12-14 16:21:02,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-85
2023-12-14 16:21:02,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-86
2023-12-14 16:21:14,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-55
2023-12-14 16:21:14,CETELI_WIFI,26:A4:3C:D1:00:24,-63
2023-12-14 16:21:14,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-64
2023-12-14 16:21:14,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-68
2023-12-14 16:21:14,VISITANTE_CETELI,36:A4:3C:D1:00:24,-71
2023-12-14 16:21:14,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-72
2023-12-14 16:21:14,dlink-EAD4,10:BE:F5:23:EA:D4,-72
2023-12-14 16:21:14,CETELI_P&D,56:A4:3C:D1:00:24,-74
2023-12-14 16:21:14,CETELI_WIFI,26:A4:3C:D1:03:C8,-76
2023-12-14 16:21:14,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-76
2023-12-14 16:21:14,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-76
2023-12-14 16:21:14,CETELI_P&D,56:A4:3C:D1:03:C8,-77
2023-12-14 16:21:14,CETELI_WIFI,26:A4:3C:D1:AC:68,-82
2023-12-14 16:21:14,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-82
2023-12-14 16:21:14,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-83
2023-12-14 16:21:14,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-84
2023-12-14 16:21:14,CETELI_P&D,56:A4:3C:D1:AC:68,-87
2023-12-14 16:21:14,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-89
2023-12-14 16:21:14,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-91
2023-12-14 16:21:27,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-58
2023-12-14 16:21:27,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-65
2023-12-14 16:21:27,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-66
2023-12-14 16:21:27,dlink-EAD4,10:BE:F5:23:EA:D4,-68
2023-12-14 16:21:27,CETELI_WIFI,26:A4:3C:D1:00:24,-70
2023-12-14 16:21:27,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-71
2023-12-14 16:21:27,VISITANTE_CETELI,36:A4:3C:D1:00:24,-72
2023-12-14 16:21:27,CETELI_P&D,56:A4:3C:D1:00:24,-73
2023-12-14 16:21:27,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-75
2023-12-14 16:21:27,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-76
2023-12-14 16:21:27,CETELI_P&D,56:A4:3C:D1:03:C8,-76
2023-12-14 16:21:27,CETELI_WIFI,26:A4:3C:D1:03:C8,-78
2023-12-14 16:21:27,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-79
2023-12-14 16:21:27,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-81
2023-12-14 16:21:27,CETELI_P&D,56:A4:3C:D1:AC:68,-83
2023-12-14 16:21:27,CETELI_WIFI,26:A4:3C:D1:AC:68,-84
2023-12-14 16:21:27,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-84
2023-12-14 16:21:27,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-86
2023-12-14 16:21:27,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-87
2023-12-14 16:21:39,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-57
2023-12-14 16:21:39,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-61
2023-12-14 16:21:39,dlink-EAD4,10:BE:F5:23:EA:D4,-61
2023-12-14 16:21:39,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-71
