Timestamp,SSID,BSSID,RSSI
2023-12-14 16:33:19,VISITANTE_CETELI,36:A4:3C:D1:00:24,-83
2023-12-14 16:33:19,CETELI_P&D,56:A4:3C:D1:00:24,-83
2023-12-14 16:33:19,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-83
2023-12-14 16:33:19,CETELI_WIFI,26:A4:3C:D1:03:C8,-84
2023-12-14 16:33:19,CETELI_WIFI,26:A4:3C:D1:00:24,-84
2023-12-14 16:33:19,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-85
2023-12-14 16:33:19,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-87
2023-12-14 16:33:19,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-87
2023-12-14 16:33:19,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-88
2023-12-14 16:33:19,CETELI_P&D,56:A4:3C:D1:03:C8,-88
2023-12-14 16:33:19,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-91
2023-12-14 16:33:19,CETELI_P&D,56:A4:3C:D1:AC:68,-91
2023-12-14 16:33:19,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-92
2023-12-14 16:33:31,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-75
2023-12-14 16:33:31,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-76
2023-12-14 16:33:31,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-79
2023-12-14 16:33:31,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-80
2023-12-14 16:33:31,VISITANTE_CETELI,36:A4:3C:D1:00:24,-82
2023-12-14 16:33:31,CETELI_P&D,56:A4:3C:D1:00:24,-82
2023-12-14 16:33:31,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-82
2023-12-14 16:33:31,CETELI_WIFI,26:A4:3C:D1:00:24,-83
2023-12-14 16:33:31,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-83
2023-12-14 16:33:31,CETELI_WIFI,26:A4:3C:D1:03:C8,-84
2023-12-14 16:33:31,CETELI_P&D,56:A4:3C:D1:03:C8,-84
2023-12-14 16:33:31,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-84
2023-12-14 16:33:31,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85
2023-12-14 16:33:31,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-85
2023-12-14 16:33:43,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-72
2023-12-14 16:33:43,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-79
2023-12-14 16:33:43,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-79
2023-12-14 16:33:43,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-83
2023-12-14 16:33:43,VISITANTE_CETELI,36:A4:3C:D1:00:24,-84
2023-12-14 16:33:43,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-84
2023-12-14 16:33:43,CETELI_WIFI,26:A4:3C:D1:03:C8,-86
2023-12-14 16:33:43,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-86
2023-12-14 16:33:44,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-86
2023-12-14 16:33:44,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-86
2023-12-14 16:33:44,CETELI_WIFI,26:A4:3C:D1:00:24,-86
2023-12-14 16:33:44,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-87
2023-12-14 16:33:44,CETELI_P&D,56:A4:3C:D1:03:C8,-87
2023-12-14 16:33:44,CETELI_P&D,56:A4:3C:D1:00:24,-87
2023-12-14 16:33:44,CETELI_P&D,56:A4:3C:D1:AC:68,-94
2023-12-14 16:33:55,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-77
2023-12-14 16:33:55,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-80
2023-12-14 16:33:55,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-81
2023-12-14 16:33:55,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-81
2023-12-14 16:33:55,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-81
2023-12-14 16:33:55,CETELI_P&D,56:A4:3C:D1:00:24,-83
2023-12-14 16:33:56,CETELI_WIFI,26:A4:3C:D1:00:24,-84
2023-12-14 16:33:56,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-84
2023-12-14 16:33:56,VISITANTE_CETELI,36:A4:3C:D1:00:24,-84
2023-12-14 16:33:56,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-86
2023-12-14 16:33:56,CETELI_WIFI,26:A4:3C:D1:03:C8,-86
2023-12-14 16:33:56,CETELI_P&D,56:A4:3C:D1:03:C8,-87
2023-12-14 16:33:56,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-88
2023-12-14 16:33:56,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-94
2023-12-14 16:34:08,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-78
2023-12-14 16:34:08,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-78
2023-12-14 16:34:08,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-78
2023-12-14 16:34:08,dlink-EAD4,10:BE:F5:23:EA:D4,-80
2023-12-14 16:34:08,VISITANTE_CETELI,36:A4:3C:D1:00:24,-81
2023-12-14 16:34:08,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-82
2023-12-14 16:34:08,CETELI_P&D,56:A4:3C:D1:00:24,-83
2023-12-14 16:34:08,CETELI_WIFI,26:A4:3C:D1:00:24,-83
2023-12-14 16:34:08,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-84
2023-12-14 16:34:08,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-84
2023-12-14 16:34:08,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85
2023-12-14 16:34:08,CETELI_WIFI,26:A4:3C:D1:03:C8,-85
2023-12-14 16:34:08,CETELI_P&D,56:A4:3C:D1:03:C8,-86
2023-12-14 16:34:08,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-86
2023-12-14 16:34:08,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-87
2023-12-14 16:34:08,CETELI_P&D,56:A4:3C:D1:AC:68,-91
2023-12-14 16:34:08,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-91
2023-12-14 16:34:08,CETELI_WIFI,26:A4:3C:D1:AC:68,-93
2023-12-14 16:34:20,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-72
2023-12-14 16:34:20,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-72
2023-12-14 16:34:20,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-80
2023-12-14 16:34:20,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-81
2023-12-14 16:34:20,dlink-EAD4,10:BE:F5:23:EA:D4,-82
2023-12-14 16:34:20,CETELI_P&D,56:A4:3C:D1:00:24,-83
2023-12-14 16:34:20,CETELI_WIFI,26:A4:3C:D1:00:24,-84
2023-12-14 16:34:20,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-84
2023-12-14 16:34:21,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-85
2023-12-14 16:34:21,VISITANTE_CETELI,36:A4:3C:D1:00:24,-86
2023-12-14 16:34:21,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-87
2023-12-14 16:34:21,CETELI_WIFI,26:A4:3C:D1:03:C8,-88
2023-12-14 16:34:21,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-88
2023-12-14 16:34:21,CETELI_P&D,56:A4:3C:D1:03:C8,-88
2023-12-14 16:34:21,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-89
