Timestamp,SSID,BSSID,RSSI
2023-12-14 16:19:28,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-62
2023-12-14 16:19:28,CETELI_P&D,56:A4:3C:D1:00:24,-62
2023-12-14 16:19:28,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-64
2023-12-14 16:19:28,VISITANTE_CETELI,36:A4:3C:D1:00:24,-65
2023-12-14 16:19:28,dlink-EAD4,10:BE:F5:23:EA:D4,-72
2023-12-14 16:19:28,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-76
2023-12-14 16:19:28,CETELI_WIFI,26:A4:3C:D1:03:C8,-77
2023-12-14 16:19:28,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-77
2023-12-14 16:19:28,CETELI_P&D,56:A4:3C:D1:03:C8,-77
2023-12-14 16:19:28,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-77
2023-12-14 16:19:28,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-78
2023-12-14 16:19:29,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-81
2023-12-14 16:19:29,CETELI_WIFI,26:A4:3C:D1:AC:68,-82
2023-12-14 16:19:29,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-82
2023-12-14 16:19:29,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-83
2023-12-14 16:19:29,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-83
2023-12-14 16:19:29,CETELI_P&D,56:A4:3C:D1:AC:68,-84
2023-12-14 16:19:29,CETELI_P&D,02:92:BF:C7:A2:2F,-91
2023-12-14 16:19:29,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-92
2023-12-14 16:19:41,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-60
2023-12-14 16:19:41,VISITANTE_CETELI,36:A4:3C:D1:00:24,-60
2023-12-14 16:19:41,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-60
2023-12-14 16:19:41,CETELI_WIFI,26:A4:3C:D1:00:24,-63
2023-12-14 16:19:41,CETELI_P&D,56:A4:3C:D1:00:24,-63
2023-12-14 16:19:41,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-70
2023-12-14 16:19:41,dlink-EAD4,10:BE:F5:23:EA:D4,-70
2023-12-14 16:19:41,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-76
2023-12-14 16:19:41,CETELI_WIFI,26:A4:3C:D1:03:C8,-78
2023-12-14 16:19:41,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-78
2023-12-14 16:19:41,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-79
2023-12-14 16:19:41,CETELI_P&D,56:A4:3C:D1:03:C8,-79
2023-12-14 16:19:41,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-79
2023-12-14 16:19:41,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-79
2023-12-14 16:19:41,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-81
2023-12-14 16:19:41,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-81
2023-12-14 16:19:41,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-83
2023-12-14 16:19:41,CETELI_WIFI,26:A4:3C:D1:AC:68,-88
2023-12-14 16:19:41,CETELI_P&D,56:A4:3C:D1:AC:68,-88
2023-12-14 16:19:41,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-90
2023-12-14 16:19:41,CETELI_TREINAMENTOS,FE:92:BF:C7:A2:2F,-90
2023-12-14 16:19:41,CETELI_P&D,02:92:BF:C7:A2:2F,-90
2023-12-14 16:19:41,CETELI_WIFI,F4:92:BF:C7:A2:2F,-91
2023-12-14 16:19:53,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-58
2023-12-14 16:19:53,CETELI_WIFI,26:A4:3C:D1:00:24,-61
2023-12-14 16:19:53,CETELI_P&D,56:A4:3C:D1:00:24,-62
2023-12-14 16:19:53,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-63
2023-12-14 16:19:54,VISITANTE_CETELI,36:A4:3C:D1:00:24,-64
2023-12-14 16:19:54,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-67
2023-12-14 16:19:54,dlink-EAD4,10:BE:F5:23:EA:D4,-74
2023-12-14 16:19:54,CETELI_WIFI,26:A4:3C:D1:03:C8,-75
2023-12-14 16:19:54,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-76
2023-12-14 16:19:54,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-76
2023-12-14 16:19:54,CETELI_P&D,56:A4:3C:D1:03:C8,-77
2023-12-14 16:19:54,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-77
2023-12-14 16:19:54,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-80
2023-12-14 16:19:54,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-80
2023-12-14 16:19:54,CETELI_WIFI,26:A4:3C:D1:AC:68,-82
2023-12-14 16:19:54,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-82
2023-12-14 16:19:54,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-82
2023-12-14 16:19:54,CETELI_P&D,56:A4:3C:D1:AC:68,-84
2023-12-14 16:19:54,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-87
2023-12-14 16:19:54,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-89
2023-12-14 16:19:54,CETELI_WIFI,F4:92:BF:C7:A2:2F,-89
2023-12-14 16:19:54,CETELI_TREINAMENTOS,FE:92:BF:C7:A2:2F,-90
2023-12-14 16:19:54,CETELI_P&D,02:92:BF:C7:A2:2F,-90
2023-12-14 16:20:06,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-60
2023-12-14 16:20:06,CETELI_WIFI,26:A4:3C:D1:00:24,-63
2023-12-14 16:20:06,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-63
2023-12-14 16:20:06,VISITANTE_CETELI,36:A4:3C:D1:00:24,-64
2023-12-14 16:20:06,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-65
2023-12-14 16:20:06,CETELI_P&D,56:A4:3C:D1:00:24,-65
2023-12-14 16:20:06,dlink-EAD4,10:BE:F5:23:EA:D4,-71
2023-12-14 16:20:06,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-73
2023-12-14 16:20:06,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-76
2023-12-14 16:20:06,CETELI_P&D,56:A4:3C:D1:03:C8,-76
2023-12-14 16:20:06,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-76
2023-12-14 16:20:06,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-77
2023-12-14 16:20:06,CETELI_WIFI,26:A4:3C:D1:03:C8,-78
2023-12-14 16:20:06,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-81
2023-12-14 16:20:06,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-83
2023-12-14 16:20:06,CETELI_P&D,56:A4:3C:D1:AC:68,-83
2023-12-14 16:20:06,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-83
2023-12-14 16:20:06,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-85
2023-12-14 16:20:06,CETELI_WIFI,26:A4:3C:D1:AC:68,-86
