Timestamp,SSID,BSSID,RSSI
2023-12-14 16:37:16,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-63
2023-12-14 16:37:16,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-73
2023-12-14 16:37:16,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-76
2023-12-14 16:37:16,VISITANTE_CETELI,36:A4:3C:D1:00:24,-76
2023-12-14 16:37:16,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-79
2023-12-14 16:37:16,dlink-EAD4,10:BE:F5:23:EA:D4,-80
2023-12-14 16:37:16,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-80
2023-12-14 16:37:16,CETELI_P&D,56:A4:3C:D1:00:24,-82
2023-12-14 16:37:16,CETELI_P&D,56:A4:3C:D1:03:C8,-83
2023-12-14 16:37:16,CETELI_WIFI,26:A4:3C:D1:00:24,-83
2023-12-14 16:37:16,CETELI_WIFI,26:A4:3C:D1:AC:68,-84
2023-12-14 16:37:16,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85
2023-12-14 16:37:16,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-86
2023-12-14 16:37:16,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-87
2023-12-14 16:37:16,CETELI_WIFI,26:A4:3C:D1:03:C8,-87
2023-12-14 16:37:16,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-87
2023-12-14 16:37:16,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-88
2023-12-14 16:37:16,CETELI_P&D,56:A4:3C:D1:AC:68,-89
2023-12-14 16:37:16,TPV,50:D4:F7:2D:16:6C,-91
2023-12-14 16:37:28,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-64
2023-12-14 16:37:28,dlink-EAD4,10:BE:F5:23:EA:D4,-76
2023-12-14 16:37:28,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-77
2023-12-14 16:37:28,VISITANTE_CETELI,36:A4:3C:D1:00:24,-79
2023-12-14 16:37:28,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-79
2023-12-14 16:37:28,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-79
2023-12-14 16:37:28,CETELI_WIFI,26:A4:3C:D1:00:24,-80
2023-12-14 16:37:28,CETELI_P&D,56:A4:3C:D1:00:24,-81
2023-12-14 16:37:28,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-81
2023-12-14 16:37:28,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-82
2023-12-14 16:37:28,CETELI_P&D,56:A4:3C:D1:AC:68,-83
2023-12-14 16:37:28,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-83
2023-12-14 16:37:28,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-83
2023-12-14 16:37:29,CETELI_WIFI,26:A4:3C:D1:AC:68,-84
2023-12-14 16:37:29,CETELI_WIFI,26:A4:3C:D1:03:C8,-84
2023-12-14 16:37:29,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85
2023-12-14 16:37:29,CETELI_P&D,56:A4:3C:D1:03:C8,-85
2023-12-14 16:37:29,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-85
2023-12-14 16:37:29,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-85
2023-12-14 16:37:41,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-65
2023-12-14 16:37:41,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-73
2023-12-14 16:37:41,VISITANTE_CETELI,36:A4:3C:D1:00:24,-76
2023-12-14 16:37:41,CETELI_P&D,56:A4:3C:D1:00:24,-76
2023-12-14 16:37:41,CETELI_WIFI,26:A4:3C:D1:00:24,-76
2023-12-14 16:37:41,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-76
2023-12-14 16:37:41,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-77
2023-12-14 16:37:41,dlink-EAD4,10:BE:F5:23:EA:D4,-80
2023-12-14 16:37:41,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-80
2023-12-14 16:37:41,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-81
2023-12-14 16:37:41,CETELI_WIFI,26:A4:3C:D1:AC:68,-82
2023-12-14 16:37:41,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-82
