Timestamp,SSID,BSSID,RSSI
2023-12-14 16:39:34,VISITANTE_CETELI,36:A4:3C:D1:00:24,-64
2023-12-14 16:39:34,CETELI_WIFI,26:A4:3C:D1:00:24,-65
2023-12-14 16:39:34,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-66
2023-12-14 16:39:34,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-67
2023-12-14 16:39:34,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-72
2023-12-14 16:39:34,CETELI_WIFI,26:A4:3C:D1:03:C8,-73
2023-12-14 16:39:34,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-73
2023-12-14 16:39:34,CETELI_P&D,56:A4:3C:D1:00:24,-73
2023-12-14 16:39:34,CETELI_P&D,56:A4:3C:D1:03:C8,-76
2023-12-14 16:39:34,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-76
2023-12-14 16:39:34,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-77
2023-12-14 16:39:34,dlink-EAD4,10:BE:F5:23:EA:D4,-77
2023-12-14 16:39:34,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-83
2023-12-14 16:39:34,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-84
2023-12-14 16:39:34,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-87
2023-12-14 16:39:34,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-88
2023-12-14 16:39:34,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-88
2023-12-14 16:39:34,TPV,50:D4:F7:2D:16:6C,-88
2023-12-14 16:39:34,CETELI_WIFI,26:A4:3C:D1:AC:68,-91
2023-12-14 16:39:35,CETELI_P&D,56:A4:3C:D1:AC:68,-93
2023-12-14 16:39:47,dlink-EAD4,10:BE:F5:23:EA:D4,-65
2023-12-14 16:39:47,CETELI_WIFI,26:A4:3C:D1:00:24,-66
2023-12-14 16:39:47,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-67
2023-12-14 16:39:47,CETELI_P&D,56:A4:3C:D1:00:24,-67
2023-12-14 16:39:47,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-67
2023-12-14 16:39:47,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-69
2023-12-14 16:39:47,CETELI_WIFI,26:A4:3C:D1:03:C8,-73
2023-12-14 16:39:47,VISITANTE_CETELI,36:A4:3C:D1:00:24,-74
2023-12-14 16:39:47,CETELI_P&D,56:A4:3C:D1:03:C8,-77
2023-12-14 16:39:47,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-78
2023-12-14 16:39:47,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-79
2023-12-14 16:39:47,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-80
