Timestamp,SSID,BSSID,RSSI
2023-12-14 16:41:52,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-66
2023-12-14 16:41:52,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-66
2023-12-14 16:41:52,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-71
2023-12-14 16:41:52,dlink-EAD4,10:BE:F5:23:EA:D4,-75
2023-12-14 16:41:52,CETELI_WIFI,26:A4:3C:D1:00:24,-76
2023-12-14 16:41:52,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-77
2023-12-14 16:41:52,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-77
2023-12-14 16:41:52,CETELI_P&D,56:A4:3C:D1:03:C8,-77
2023-12-14 16:41:52,CETELI_WIFI,26:A4:3C:D1:03:C8,-78
2023-12-14 16:41:52,VISITANTE_CETELI,36:A4:3C:D1:00:24,-78
2023-12-14 16:41:52,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-78
2023-12-14 16:41:52,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-79
2023-12-14 16:41:52,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-79
2023-12-14 16:41:52,CETELI_P&D,56:A4:3C:D1:00:24,-79
2023-12-14 16:41:52,CETELI_P&D,56:A4:3C:D1:AC:68,-85
2023-12-14 16:41:52,CETELI_WIFI,26:A4:3C:D1:AC:68,-86
2023-12-14 16:41:52,TPV,50:D4:F7:2D:16:6C,-86
2023-12-14 16:41:52,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-88
2023-12-14 16:41:52,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-90
2023-12-14 16:41:53,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-90
2023-12-14 16:42:04,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-68
2023-12-14 16:42:04,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-70
2023-12-14 16:42:04,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-71
2023-12-14 16:42:04,CETELI_WIFI,26:A4:3C:D1:00:24,-78
2023-12-14 16:42:05,dlink-EAD4,10:BE:F5:23:EA:D4,-78
2023-12-14 16:42:05,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-81
2023-12-14 16:42:05,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-81
2023-12-14 16:42:05,CETELI_P&D,56:A4:3C:D1:AC:68,-81
2023-12-14 16:42:05,CETELI_WIFI,26:A4:3C:D1:AC:68,-83
2023-12-14 16:42:05,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-83
2023-12-14 16:42:05,CETELI_WIFI,26:A4:3C:D1:03:C8,-84
2023-12-14 16:42:05,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-84
2023-12-14 16:42:05,CETELI_P&D,56:A4:3C:D1:03:C8,-84
2023-12-14 16:42:05,VISITANTE_CETELI,36:A4:3C:D1:00:24,-84
2023-12-14 16:42:05,TPV,50:D4:F7:2D:16:6C,-85
2023-12-14 16:42:05,CETELI_P&D,56:A4:3C:D1:00:24,-85
2023-12-14 16:42:05,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-85
2023-12-14 16:42:17,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-67
2023-12-14 16:42:17,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-70
2023-12-14 16:42:17,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-76
2023-12-14 16:42:17,CETELI_WIFI,26:A4:3C:D1:AC:68,-78
